route_id,service_id,trip_id,trip_headsign,block_id,shape_id
35A-89,20141S-vs20141S-Saturday-06,2724888-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Country Club",474721,35A0027
35-89,20141S-vs20141S-Saturday-06,2724889-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474721,350056
35A-89,20141S-vs20141S-Saturday-06,2724890-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474721,35A0025
35-89,20141S-vs20141S-Saturday-06,2724891-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474721,350039
35A-89,20141S-vs20141S-Saturday-06,2724892-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Mt. Store - Sylvan Way",474721,35A0032
35-89,20141S-vs20141S-Saturday-06,2724893-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474721,350053
35-89,20141S-vs20141S-Saturday-06,2724894-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474711,350038
42-89,20141S-vs20141S-Saturday-06,2724895-20141S-vs20141S-Saturday-06,"42 - Davenport - Bonny Doon",474729,420004
16-89,20141S-vs20141S-Saturday-06,2724896-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
71-89,20141S-vs20141S-Saturday-06,2724897-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474720,710012
71-89,20141S-vs20141S-Saturday-06,2724898-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview - Clifford",474720,710019
71-89,20141S-vs20141S-Saturday-06,2724899-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474730,710011
71-89,20141S-vs20141S-Saturday-06,2724900-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474718,710012
71-89,20141S-vs20141S-Saturday-06,2724901-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474730,710016
71-89,20141S-vs20141S-Saturday-06,2724902-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474718,710015
71-89,20141S-vs20141S-Saturday-06,2724903-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474730,710011
71-89,20141S-vs20141S-Saturday-06,2724904-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474718,710012
71-89,20141S-vs20141S-Saturday-06,2724905-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474730,710016
71-89,20141S-vs20141S-Saturday-06,2724906-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474718,710015
71-89,20141S-vs20141S-Saturday-06,2724907-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474730,710011
71-89,20141S-vs20141S-Saturday-06,2724908-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474718,710012
71-89,20141S-vs20141S-Saturday-06,2724909-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474730,710016
71-89,20141S-vs20141S-Saturday-06,2724910-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474718,710015
71-89,20141S-vs20141S-Saturday-06,2724911-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474730,710011
71-89,20141S-vs20141S-Saturday-06,2724912-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474731,710012
71-89,20141S-vs20141S-Saturday-06,2724913-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474731,710015
71-89,20141S-vs20141S-Saturday-06,2724914-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474731,710015
71-89,20141S-vs20141S-Saturday-06,2724915-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474731,710015
71-89,20141S-vs20141S-Saturday-06,2724916-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474731,710015
71-89,20141S-vs20141S-Saturday-06,2724917-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474731,710012
71-89,20141S-vs20141S-Saturday-06,2724918-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474731,710012
71-89,20141S-vs20141S-Saturday-06,2724919-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474718,710012
71-89,20141S-vs20141S-Saturday-06,2724920-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474717,710016
71-89,20141S-vs20141S-Saturday-06,2724921-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474730,710016
71-89,20141S-vs20141S-Saturday-06,2724922-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474718,710015
71-89,20141S-vs20141S-Saturday-06,2724923-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474714,710015
71-89,20141S-vs20141S-Saturday-06,2724924-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474714,710012
71-89,20141S-vs20141S-Saturday-06,2724925-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474719,710016
71-89,20141S-vs20141S-Saturday-06,2724926-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474719,710011
71-89,20141S-vs20141S-Saturday-06,2724927-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474717,710011
71-89,20141S-vs20141S-Saturday-06,2724928-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474717,710016
71-89,20141S-vs20141S-Saturday-06,2724929-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474714,710015
71-89,20141S-vs20141S-Saturday-06,2724930-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474717,710011
71-89,20141S-vs20141S-Saturday-06,2724931-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474719,710016
71-89,20141S-vs20141S-Saturday-06,2724932-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474717,710016
71-89,20141S-vs20141S-Saturday-06,2724933-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474714,710012
71-89,20141S-vs20141S-Saturday-06,2724934-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474719,710011
71-89,20141S-vs20141S-Saturday-06,2724935-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474714,710015
71-89,20141S-vs20141S-Saturday-06,2724936-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474717,710011
71-89,20141S-vs20141S-Saturday-06,2724937-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474719,710016
71-89,20141S-vs20141S-Saturday-06,2724938-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474717,710016
71-89,20141S-vs20141S-Saturday-06,2724939-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474714,710012
71-89,20141S-vs20141S-Saturday-06,2724940-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474719,710011
71-89,20141S-vs20141S-Saturday-06,2724941-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474714,710015
71-89,20141S-vs20141S-Saturday-06,2724942-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474717,710011
71-89,20141S-vs20141S-Saturday-06,2724943-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474719,710016
71-89,20141S-vs20141S-Saturday-06,2724944-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474717,710015
71-89,20141S-vs20141S-Saturday-06,2724945-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474714,710012
71-89,20141S-vs20141S-Saturday-06,2724946-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474719,710011
71-89,20141S-vs20141S-Saturday-06,2724947-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474719,710011
35A-89,20141S-vs20141S-Saturday-06,2724948-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474716,35A0025
54-89,20141S-vs20141S-Saturday-06,2724949-20141S-vs20141S-Saturday-06,"54 - Capitola/Aptos/La Selva Beach",474721,540008
54-89,20141S-vs20141S-Saturday-06,2724950-20141S-vs20141S-Saturday-06,"54 - Capitola/Aptos/La Selva Beach",474715,540008
54-89,20141S-vs20141S-Saturday-06,2724952-20141S-vs20141S-Saturday-06,"54 - Capitola/Aptos/La Selva Beach",474715,540008
71-89,20141S-vs20141S-Saturday-06,2724953-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474718,710016
71-89,20141S-vs20141S-Saturday-06,2724954-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474731,710012
71-89,20141S-vs20141S-Saturday-06,2724955-20141S-vs20141S-Saturday-06,"71 - Watsonville via Crestview",474717,710011
71-89,20141S-vs20141S-Saturday-06,2724956-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474717,710012
71-89,20141S-vs20141S-Saturday-06,2724957-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474718,710012
71-89,20141S-vs20141S-Saturday-06,2724958-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Crestview",474714,710015
71-89,20141S-vs20141S-Saturday-06,2724959-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474719,710012
71-89,20141S-vs20141S-Saturday-06,2724960-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474717,710016
71-89,20141S-vs20141S-Saturday-06,2724961-20141S-vs20141S-Saturday-06,"71 - Watsonville via Clifford",474732,710012
71-89,20141S-vs20141S-Saturday-06,2724962-20141S-vs20141S-Saturday-06,"71 - Santa Cruz via Clifford",474719,710016
04W-89,20141S-vs20141S-Saturday-06,2724963-20141S-vs20141S-Saturday-06,"04W - Harvey West",474735,04W0002
04W-89,20141S-vs20141S-Saturday-06,2724964-20141S-vs20141S-Saturday-06,"04W - Harvey West",474738,04W0001
04W-89,20141S-vs20141S-Saturday-06,2724965-20141S-vs20141S-Saturday-06,"04W - Harvey West",474732,04W0001
04W-89,20141S-vs20141S-Saturday-06,2724966-20141S-vs20141S-Saturday-06,"04W - Harvey West",474736,04W0001
04W-89,20141S-vs20141S-Saturday-06,2724967-20141S-vs20141S-Saturday-06,"04W - Harvey West",474736,04W0001
35-89,20141S-vs20141S-Saturday-06,2724969-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474716,350038
16-89,20141S-vs20141S-Saturday-06,2724970-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
16-89,20141S-vs20141S-Saturday-06,2724971-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474738,160009
03-89,20141S-vs20141S-Saturday-06,2724972-20141S-vs20141S-Saturday-06,"03 - Mission - Natural Bridges",474738,030001
03-89,20141S-vs20141S-Saturday-06,2724973-20141S-vs20141S-Saturday-06,"03 - Mission - Natural Bridges",474734,030001
03-89,20141S-vs20141S-Saturday-06,2724974-20141S-vs20141S-Saturday-06,"03 - Mission - Natural Bridges",474736,030001
03-89,20141S-vs20141S-Saturday-06,2724975-20141S-vs20141S-Saturday-06,"03 - Mission - Natural Bridges",474736,030001
03-89,20141S-vs20141S-Saturday-06,2724976-20141S-vs20141S-Saturday-06,"03 - Mission - Natural Bridges",474732,030001
68-89,20141S-vs20141S-Saturday-06,2724977-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474722,680009
66-89,20141S-vs20141S-Saturday-06,2724978-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474722,660009
66-89,20141S-vs20141S-Saturday-06,2724979-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474722,660009
66-89,20141S-vs20141S-Saturday-06,2724980-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474722,660009
66-89,20141S-vs20141S-Saturday-06,2724981-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474722,660009
68-89,20141S-vs20141S-Saturday-06,2724982-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474722,680010
66-89,20141S-vs20141S-Saturday-06,2724983-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474722,660007
66-89,20141S-vs20141S-Saturday-06,2724984-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474722,660007
68-89,20141S-vs20141S-Saturday-06,2724985-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474722,680010
68-89,20141S-vs20141S-Saturday-06,2724986-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474722,680010
68-89,20141S-vs20141S-Saturday-06,2724987-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474722,680009
68-89,20141S-vs20141S-Saturday-06,2724988-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474722,680009
66-89,20141S-vs20141S-Saturday-06,2724989-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474722,660007
68-89,20141S-vs20141S-Saturday-06,2724990-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474722,680009
66-89,20141S-vs20141S-Saturday-06,2724991-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474722,660007
66-89,20141S-vs20141S-Saturday-06,2724992-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474723,660009
68-89,20141S-vs20141S-Saturday-06,2724993-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474723,680009
68-89,20141S-vs20141S-Saturday-06,2724994-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474723,680010
68-89,20141S-vs20141S-Saturday-06,2724995-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474723,680009
68-89,20141S-vs20141S-Saturday-06,2724996-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474723,680009
66-89,20141S-vs20141S-Saturday-06,2724997-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474723,660007
68-89,20141S-vs20141S-Saturday-06,2724998-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474723,680010
68-89,20141S-vs20141S-Saturday-06,2724999-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474723,680009
66-89,20141S-vs20141S-Saturday-06,2725000-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474723,660009
68-89,20141S-vs20141S-Saturday-06,2725001-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474723,680010
68-89,20141S-vs20141S-Saturday-06,2725002-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474723,680010
66-89,20141S-vs20141S-Saturday-06,2725003-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474723,660007
66-89,20141S-vs20141S-Saturday-06,2725004-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474723,660009
66-89,20141S-vs20141S-Saturday-06,2725005-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474723,660007
66-89,20141S-vs20141S-Saturday-06,2725006-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474723,660009
66-89,20141S-vs20141S-Saturday-06,2725007-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474715,660009
66-89,20141S-vs20141S-Saturday-06,2725008-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474715,660009
66-89,20141S-vs20141S-Saturday-06,2725009-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474715,660007
68-89,20141S-vs20141S-Saturday-06,2725010-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474715,680010
66-89,20141S-vs20141S-Saturday-06,2725012-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474715,660007
68-89,20141S-vs20141S-Saturday-06,2725013-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474715,680009
68-89,20141S-vs20141S-Saturday-06,2725014-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474715,680010
66-89,20141S-vs20141S-Saturday-06,2725015-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474715,660007
66-89,20141S-vs20141S-Saturday-06,2725016-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474715,660009
68-89,20141S-vs20141S-Saturday-06,2725017-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - SC Metro",474715,680010
68-89,20141S-vs20141S-Saturday-06,2725018-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474715,680009
68-89,20141S-vs20141S-Saturday-06,2725019-20141S-vs20141S-Saturday-06,"68 - Broadway - Portola - Capitola Mall",474715,680009
66N-89,20141S-vs20141S-Saturday-06,2725020-20141S-vs20141S-Saturday-06,"66N - Live Oak via 17th-Night",474723,66N0002
69W-89,20141S-vs20141S-Saturday-06,2725021-20141S-vs20141S-Saturday-06,"69W - Cabrillo College-Santa Cruz Metro",474724,69W0006
69A-89,20141S-vs20141S-Saturday-06,2725022-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Watsonville TC",474724,69A0005
69W-89,20141S-vs20141S-Saturday-06,2725023-20141S-vs20141S-Saturday-06,"69W - Cabrillo College-Santa Cruz Metro",474724,69W0006
69W-89,20141S-vs20141S-Saturday-06,2725024-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474724,69W0005
69A-89,20141S-vs20141S-Saturday-06,2725025-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Santa Cruz Metro",474724,69A0006
69A-89,20141S-vs20141S-Saturday-06,2725026-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Watsonville TC",474724,69A0005
69W-89,20141S-vs20141S-Saturday-06,2725027-20141S-vs20141S-Saturday-06,"69W - Cabrillo College-Santa Cruz Metro",474724,69W0006
69W-89,20141S-vs20141S-Saturday-06,2725028-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474724,69W0005
69A-89,20141S-vs20141S-Saturday-06,2725029-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Santa Cruz Metro",474724,69A0006
66N-89,20141S-vs20141S-Saturday-06,2725030-20141S-vs20141S-Saturday-06,"66N - Live Oak via 17th-Night",474723,66N0003
66-89,20141S-vs20141S-Saturday-06,2725031-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474723,660007
66-89,20141S-vs20141S-Saturday-06,2725032-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474723,660009
66-89,20141S-vs20141S-Saturday-06,2725033-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474723,660007
66N-89,20141S-vs20141S-Saturday-06,2725034-20141S-vs20141S-Saturday-06,"66N - Live Oak via 17th-Night",474723,66N0003
66N-89,20141S-vs20141S-Saturday-06,2725035-20141S-vs20141S-Saturday-06,"66N - Live Oak via 17th-Night",474723,66N0002
69W-89,20141S-vs20141S-Saturday-06,2725036-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474725,69W0005
66-89,20141S-vs20141S-Saturday-06,2725037-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th-Santa Cruz Metro",474725,660007
69W-89,20141S-vs20141S-Saturday-06,2725038-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474725,69W0005
69A-89,20141S-vs20141S-Saturday-06,2725039-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Santa Cruz Metro",474725,69A0006
69A-89,20141S-vs20141S-Saturday-06,2725040-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Watsonville TC",474725,69A0005
69W-89,20141S-vs20141S-Saturday-06,2725041-20141S-vs20141S-Saturday-06,"69W - Cabrillo College-Santa Cruz Metro",474725,69W0006
69W-89,20141S-vs20141S-Saturday-06,2725042-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474725,69W0005
69A-89,20141S-vs20141S-Saturday-06,2725043-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Santa Cruz Metro",474725,69A0006
69A-89,20141S-vs20141S-Saturday-06,2725044-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Watsonville TC",474725,69A0005
69W-89,20141S-vs20141S-Saturday-06,2725045-20141S-vs20141S-Saturday-06,"69W - Cabrillo College-Santa Cruz Metro",474725,69W0006
66-89,20141S-vs20141S-Saturday-06,2725046-20141S-vs20141S-Saturday-06,"66 - Live Oak via 17th - Capitola Mall",474726,660009
69A-89,20141S-vs20141S-Saturday-06,2725047-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Watsonville TC",474726,69A0005
69A-89,20141S-vs20141S-Saturday-06,2725048-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Watsonville TC",474726,69A0005
69W-89,20141S-vs20141S-Saturday-06,2725049-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474726,69W0005
69A-89,20141S-vs20141S-Saturday-06,2725050-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Santa Cruz Metro",474726,69A0006
69W-89,20141S-vs20141S-Saturday-06,2725051-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474726,69W0005
69A-89,20141S-vs20141S-Saturday-06,2725052-20141S-vs20141S-Saturday-06,"69A - Capitola Road - Santa Cruz Metro",474726,69A0006
69W-89,20141S-vs20141S-Saturday-06,2725053-20141S-vs20141S-Saturday-06,"69W - Cabrillo College-Santa Cruz Metro",474726,69W0006
69W-89,20141S-vs20141S-Saturday-06,2725054-20141S-vs20141S-Saturday-06,"69W - Cabrillo College - Watsonville TC",474726,69W0005
